NEWAGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,GEO_ID
2,7916,4039,3877,0500000US50015
3,3418,1759,1659,0500000US50015
4,3677,1759,1918,0500000US50015
5,2669,1338,1331,0500000US50015
6,1275,619,656,0500000US50015
7,449,162,287,0500000US50015
0,28999,14524,14475,0500000US50017
1,6043,3246,2797,0500000US50017
2,7961,4053,3908,0500000US50017
3,3853,1901,1952,0500000US50017
4,4993,2439,2554,0500000US50017
5,3864,1885,1979,0500000US50017
6,1683,775,908,0500000US50017
7,602,225,377,0500000US50017
0,26907,13501,13406,0500000US50019
1,5736,2937,2799,0500000US50019
2,7384,3837,3547,0500000US50019
3,3488,1776,1712,0500000US50019
4,4186,2097,2089,0500000US50019
5,3656,1791,1865,0500000US50019
6,1762,836,926,0500000US50019
7,695,227,468,0500000US50019
0,58672,28924,29748,0500000US50021
1,12218,6264,5954,0500000US50021
2,15860,8025,7835,0500000US50021
3,7763,3869,3894,0500000US50021
4,9876,4814,5062,0500000US50021
5,7823,3782,4041,0500000US50021
6,3637,1667,1970,0500000US50021
7,1495,503,992,0500000US50021
0,58140,28773,29367,0500000US50023
1,12750,6682,6068,0500000US50023
2,17173,8714,8459,0500000US50023
3,7882,3871,4011,0500000US50023
4,8924,4312,4612,0500000US50023
5,6882,3323,3559,0500000US50023
6,3135,1417,1718,0500000US50023
7,1394,454,940,0500000US50023
0,42756,20919,21837,0500000US50025
1,8640,4467,4173,0500000US50025
2,11603,5776,5827,0500000US50025
3,5344,2551,2793,0500000US50025
4,7412,3602,3810,0500000US50025
5,6027,2912,3115,0500000US50025
6,2588,1190,1398,0500000US50025
7,1142,421,721,0500000US50025
0,55286,26944,28342,0500000US50027
1,10997,5589,5408,0500000US50027
2,14793,7379,7414,0500000US50027
3,7104,3470,3634,0500000US50027
4,9507,4506,5001,0500000US50027
5,7677,3680,3997,0500000US50027
6,3770,1775,1995,0500000US50027
7,1438,545,893,0500000US50027
0,32412,15817,16595,0500000US51001
1,7262,3779,3483,0500000US51001
2,8350,4182,4168,0500000US51001
3,3892,1880,2012,0500000US51001
4,5270,2502,2768,0500000US51001
5,4451,2090,2361,0500000US51001
6,2301,1025,1276,0500000US51001
7,886,359,527,0500000US51001
0,108718,51970,56748,0500000US51003
1,27111,13498,13613,0500000US51003
2,34144,16773,17371,0500000US51003
3,12864,6245,6619,0500000US51003
4,14351,6541,7810,0500000US51003
5,11454,5304,6150,0500000US51003
6,5928,2577,3351,0500000US51003
7,2866,1032,1834,0500000US51003
0,14910,7291,7619,0500000US51005
1,3071,1600,1471,0500000US51005
2,3707,1851,1856,0500000US51005
3,2114,1047,1067,0500000US51005
4,2336,1115,1221,0500000US51005
5,2061,1003,1058,0500000US51005
6,1187,539,648,0500000US51005
7,434,136,298,0500000US51005
0,13013,6416,6597,0500000US51007
1,2927,1512,1415,0500000US51007
2,3533,1760,1773,0500000US51007
3,1769,878,891,0500000US51007
4,2208,1098,1110,0500000US51007
5,1489,735,754,0500000US51007
6,798,347,451,0500000US51007
7,289,86,203,0500000US51007
0,31666,15368,16298,0500000US51009
1,6998,3614,3384,0500000US51009
2,8737,4301,4436,0500000US51009
3,4415,2175,2240,0500000US51009
4,4815,2303,2512,0500000US51009
5,3789,1799,1990,0500000US51009
6,2114,918,1196,0500000US51009
7,798,258,540,0500000US51009
0,15841,7692,8149,0500000US51011
1,3697,1880,1817,0500000US51011
2,4527,2242,2285,0500000US51011
3,2019,974,1045,0500000US51011
4,2318,1092,1226,0500000US51011
5,1871,902,969,0500000US51011
6,1066,485,581,0500000US51011
7,343,117,226,0500000US51011
0,237521,119009,118512,0500000US51013
1,46311,23679,22632,0500000US51013
2,112905,56854,56051,0500000US51013
3,29723,15252,14471,0500000US51013
4,23373,11762,11611,0500000US51013
5,15401,7311,8090,0500000US51013
6,6726,2978,3748,0500000US51013
7,3082,1173,1909,0500000US51013
0,75457,38274,37183,0500000US51015
1,15930,8187,7743,0500000US51015
2,21547,11550,9997,0500000US51015
3,10552,5339,5213,0500000US51015
4,11551,5744,5807,0500000US51015
5,9083,4403,4680,0500000US51015
6,5021,2353,2668,0500000US51015
7,1773,698,1075,0500000US51015
0,4292,2161,2131,0500000US51017
1,723,355,368,0500000US51017
2,1055,538,517,0500000US51017
3,612,311,301,0500000US51017
4,715,364,351,0500000US51017
5,672,328,344,0500000US51017
6,368,189,179,0500000US51017
7,147,76,71,0500000US51017
0,78747,38794,39953,0500000US51019
1,17190,8777,8413,0500000US51019
2,20399,10222,10177,0500000US51019
3,11352,5535,5817,0500000US51019
4,13017,6383,6634,0500000US51019
5,10014,4879,5135,0500000US51019
6,5096,2323,2773,0500000US51019
7,1679,675,1004,0500000US51019
0,6293,3445,2848,0500000US51021
1,1056,542,514,0500000US51021
2,1894,1201,693,0500000US51021
3,981,568,413,0500000US51021
4,915,433,482,0500000US51021
5,831,416,415,0500000US51021
6,471,231,240,0500000US51021
7,145,54,91,0500000US51021
0,33277,16494,16783,0500000US51023
1,6929,3533,3396,0500000US51023
2,8328,4243,4085,0500000US51023
3,4998,2474,2524,0500000US51023
4,5453,2707,2746,0500000US51023
5,4562,2242,2320,0500000US51023
6,2253,1027,1226,0500000US51023
7,754,268,486,0500000US51023
0,16384,8773,7611,0500000US51025
1,2992,1523,1469,0500000US51025
2,5388,3442,1946,0500000US51025
3,2070,1075,995,0500000US51025
4,2411,1156,1255,0500000US51025
5,2049,964,1085,0500000US51025
6,1086,485,601,0500000US51025
7,388,128,260,0500000US51025
0,21221,10735,10486,0500000US51027
1,4026,2065,1961,0500000US51027
2,5944,3279,2665,0500000US51027
3,3090,1575,1515,0500000US51027
4,3452,1717,1735,0500000US51027
5,2768,1285,1483,0500000US51027
6,1553,681,872,0500000US51027
7,388,133,255,0500000US51027
0,16999,9364,7635,0500000US51029
1,3292,1717,1575,0500000US51029
2,5496,3441,2055,0500000US51029
3,2401,1398,1003,0500000US51029
4,2470,1278,1192,0500000US51029
5,2013,970,1043,0500000US51029
6,988,443,545,0500000US51029
7,339,117,222,0500000US51029
0,54973,26723,28250,0500000US51031
1,11749,5957,5792,0500000US51031
2,16732,8421,8311,0500000US51031
3,7414,3623,3791,0500000US51031
4,8135,3894,4241,0500000US51031
5,6224,2844,3380,0500000US51031
6,3399,1482,1917,0500000US51031
7,1320,502,818,0500000US51031
0,30772,15214,15558,0500000US51033
1,7675,3902,3773,0500000US51033
2,9677,4911,4766,0500000US51033
3,4082,2047,2035,0500000US51033
4,4288,2092,2196,0500000US51033
5,3057,1455,1602,0500000US51033
6,1459,621,838,0500000US51033
7,534,186,348,0500000US51033
0,29636,14676,14960,0500000US51035
1,5976,3103,2873,0500000US51035
2,7489,3823,3666,0500000US51035
3,4230,2116,2114,0500000US51035
4,4682,2277,2405,0500000US51035
5,4209,2043,2166,0500000US51035
6,2274,1044,1230,0500000US51035
7,776,270,506,0500000US51035
0,6941,3345,3596,0500000US51036
1,1172,585,587,0500000US51036
2,1718,849,869,0500000US51036
3,1031,502,529,0500000US51036
4,1312,645,667,0500000US51036
5,1054,512,542,0500000US51036
6,477,193,284,0500000US51036
7,177,59,118,0500000US51036
0,11938,5896,6042,0500000US51037
1,2752,1442,1310,0500000US51037
2,3042,1540,1502,0500000US51037
3,1571,761,810,0500000US51037
4,1919,959,960,0500000US51037
5,1468,699,769,0500000US51037
6,850,396,454,0500000US51037
7,336,99,237,0500000US51037
0,348556,168039,180517,0500000US51041
1,92415,47502,44913,0500000US51041
2,109513,52707,56806,0500000US51041
3,48402,23171,25231,0500000US51041
4,46198,21527,24671,0500000US51041
5,32983,15204,17779,0500000US51041
6,14110,6199,7911,0500000US51041
7,4935,1729,3206,0500000US51041
0,14523,7238,7285,0500000US51043
1,3202,1626,1576,0500000US51043
2,3600,1838,1762,0500000US51043
3,2216,1116,1100,0500000US51043
4,2437,1211,1226,0500000US51043
5,1836,921,915,0500000US51043
6,905,404,501,0500000US51043
7,327,122,205,0500000US51043
0,5064,2508,2556,0500000US51045
1,994,514,480,0500000US51045
2,1274,645,629,0500000US51045
3,768,389,379,0500000US51045
4,843,419,424,0500000US51045
5,716,357,359,0500000US51045
6,336,147,189,0500000US51045
7,133,37,96,0500000US51045
0,51859,25944,25915,0500000US51047
1,14074,7087,6987,0500000US51047
2,15635,8027,7608,0500000US51047
3,7069,3640,3429,0500000US51047
4,6922,3406,3516,0500000US51047
5,4947,2359,2588,0500000US51047
6,2389,1121,1268,0500000US51047
7,823,304,519,0500000US51047
0,9809,4736,5073,0500000US51049
1,2084,1050,1034,0500000US51049
2,2710,1308,1402,0500000US51049
3,1354,663,691,0500000US51049
4,1462,713,749,0500000US51049
5,1317,623,694,0500000US51049
6,665,302,363,0500000US51049
7,217,77,140,0500000US51049
0,14523,7360,7163,0500000US51051
1,3135,1622,1513,0500000US51051
2,4125,2173,1952,0500000US51051
3,1879,1002,877,0500000US51051
4,2186,1099,1087,0500000US51051
5,1872,892,980,0500000US51051
6,1006,470,536,0500000US51051
7,320,102,218,0500000US51051
0,28529,13941,14588,0500000US51053
1,6392,3224,3168,0500000US51053
2,8466,4181,4285,0500000US51053
3,4277,2103,2174,0500000US51053
4,4413,2181,2232,0500000US51053
5,2961,1401,1560,0500000US51053
6,1524,679,845,0500000US51053
7,496,172,324,0500000US51053
0,10919,5113,5806,0500000US51057
1,2240,1091,1149,0500000US51057
2,2904,1400,1504,0500000US51057
3,1480,657,823,0500000US51057
4,1765,840,925,0500000US51057
5,1503,669,834,0500000US51057
6,754,358,396,0500000US51057
7,273,98,175,0500000US51057
0,1150795,570871,579924,0500000US51059
1,296344,151734,144610,0500000US51059
2,389194,196109,193085,0500000US51059
3,163975,80361,83614,0500000US51059
4,146442,71756,74686,0500000US51059
5,94071,44555,49516,0500000US51059
6,43106,19666,23440,0500000US51059
7,17663,6690,10973,0500000US51059
0,70675,34991,35684,0500000US51061
1,18133,9331,8802,0500000US51061
2,20009,9966,10043,0500000US51061
3,10371,5062,5309,0500000US51061
4,10542,5227,5315,0500000US51061
5,6996,3407,3589,0500000US51061
6,3492,1592,1900,0500000US51061
7,1132,406,726,0500000US51061
0,15795,7939,7856,0500000US51063
1,3430,1784,1646,0500000US51063
2,4045,2037,2008,0500000US51063
3,2169,1152,1017,0500000US51063
4,2547,1258,1289,0500000US51063
5,2101,1021,1080,0500000US51063
6,1132,564,568,0500000US51063
7,371,123,248,0500000US51063
0,26783,12252,14531,0500000US51065
1,5806,2906,2900,0500000US51065
2,7969,3438,4531,0500000US51065
3,3685,1643,2042,0500000US51065
4,3905,1805,2100,0500000US51065
5,3188,1477,1711,0500000US51065
6,1688,763,925,0500000US51065
7,542,220,322,0500000US51065
0,56195,27672,28523,0500000US51067
1,12179,6151,6028,0500000US51067
2,13992,6960,7032,0500000US51067
3,7687,3826,3861,0500000US51067
4,9118,4484,4634,0500000US51067
5,7963,3898,4065,0500000US51067
6,3997,1887,2110,0500000US51067
7,1259,466,793,0500000US51067
0,88355,44026,44329,0500000US51069
1,22284,11476,10808,0500000US51069
2,26419,13320,13099,0500000US51069
3,12384,6220,6164,0500000US51069
4,12004,5953,6051,0500000US51069
5,8899,4246,4653,0500000US51069
6,4654,2134,2520,0500000US51069
7,1711,677,1034,0500000US51069
0,16844,8297,8547,0500000US51071
1,3827,1941,1886,0500000US51071
2,4587,2314,2273,0500000US51071
3,2442,1216,1226,0500000US51071
4,2307,1130,1177,0500000US51071
5,2145,1055,1090,0500000US51071
6,1128,526,602,0500000US51071
7,408,115,293,0500000US51071
0,37349,18376,18973,0500000US51073
1,8226,4230,3996,0500000US51073
2,10599,5334,5265,0500000US51073
3,5159,2485,2674,0500000US51073
4,6247,3044,3203,0500000US51073
5,4208,2046,2162,0500000US51073
6,2159,971,1188,0500000US51073
7,751,266,485,0500000US51073
0,23244,11401,11843,0500000US51075
1,4551,2328,2223,0500000US51075
2,5879,2955,2924,0500000US51075
3,3483,1656,1827,0500000US51075
4,4140,1969,2171,0500000US51075
5,3238,1591,1647,0500000US51075
6,1441,688,753,0500000US51075
7,512,214,298,0500000US51075
0,15631,8047,7584,0500000US51077
1,2907,1473,1434,0500000US51077
2,4164,2369,1795,0500000US51077
3,2239,1186,1053,0500000US51077
4,2489,1256,1233,0500000US51077
5,2178,1080,1098,0500000US51077
6,1190,528,662,0500000US51077
7,464,155,309,0500000US51077
0,19779,9632,10147,0500000US51079
1,5170,2629,2541,0500000US51079
2,5697,2810,2887,0500000US51079
3,2723,1325,1398,0500000US51079
4,2757,1327,1430,0500000US51079
5,2124,973,1151,0500000US51079
6,997,462,535,0500000US51079
7,311,106,205,0500000US51079
0,11627,7285,4342,0500000US51081
1,2238,1183,1055,0500000US51081
2,4331,3223,1108,0500000US51081
3,1812,1235,577,0500000US51081
4,1491,840,651,0500000US51081
5,1088,537,551,0500000US51081
6,507,200,307,0500000US51081
7,160,67,93,0500000US51081
0,34120,16355,17765,0500000US51083
1,7605,3861,3744,0500000US51083
2,8757,4385,4372,0500000US51083
3,4304,2079,2225,0500000US51083
4,5141,2456,2685,0500000US51083
5,4727,2209,2518,0500000US51083
6,2560,1074,1486,0500000US51083
7,1026,291,735,0500000US51083
0,107239,52476,54763,0500000US51085
1,26490,13703,12787,0500000US51085
2,30081,14980,15101,0500000US51085
3,15495,7447,8048,0500000US51085
4,16141,7805,8336,0500000US51085
5,11221,5305,5916,0500000US51085
6,5578,2458,3120,0500000US51085
7,2233,778,1455,0500000US51085
0,329261,156230,173031,0500000US51087
1,81253,41805,39448,0500000US51087
2,109831,53110,56721,0500000US51087
3,44206,20781,23425,0500000US51087
4,42926,19542,23384,0500000US51087
5,29743,13101,16642,0500000US51087
6,14317,5660,8657,0500000US51087
7,6985,2231,4754,0500000US51087
0,50953,24528,26425,0500000US51089
1,10869,5586,5283,0500000US51089
2,12995,6385,6610,0500000US51089
3,7009,3388,3621,0500000US51089
4,7902,3857,4045,0500000US51089
5,6513,2972,3541,0500000US51089
6,4105,1796,2309,0500000US51089
7,1560,544,1016,0500000US51089
0,2210,1100,1110,0500000US51091
1,317,154,163,0500000US51091
2,427,208,219,0500000US51091
3,213,122,91,0500000US51091
4,493,240,253,0500000US51091
5,460,240,220,0500000US51091
6,228,112,116,0500000US51091
7,72,24,48,0500000US51091
0,36953,18094,18859,0500000US51093
1,8423,4292,4131,0500000US51093
2,10212,5119,5093,0500000US51093
3,5140,2469,2671,0500000US51093
4,6103,3036,3067,0500000US51093
5,4207,1966,2241,0500000US51093
6,2090,962,1128,0500000US51093
7,778,250,528,0500000US51093
0,76397,36921,39476,0500000US51095
1,16879,8607,8272,0500000US51095
2,19799,9908,9891,0500000US51095
3,9601,4641,4960,0500000US51095
4,10817,4989,5828,0500000US51095
5,10680,4881,5799,0500000US51095
6,6294,2974,3320,0500000US51095
7,2327,921,1406,0500000US51095
0,7042,3567,3475,0500000US51097
1,1363,692,671,0500000US51097
2,1869,996,873,0500000US51097
3,996,505,491,0500000US51097
4,1202,619,583,0500000US51097
5,951,471,480,0500000US51097
6,465,217,248,0500000US51097
7,196,67,129,0500000US51097
0,26575,13459,13116,0500000US51099
1,7229,3727,3502,0500000US51099
2,8642,4468,4174,0500000US51099
3,3705,1833,1872,0500000US51099
4,3523,1782,1741,0500000US51099
5,2127,1055,1072,0500000US51099
6,1008,466,542,0500000US51099
7,341,128,213,0500000US51099
0,16939,8291,8648,0500000US51101
1,4252,2200,2052,0500000US51101
2,5175,2552,2623,0500000US51101
3,2421,1172,1249,0500000US51101
4,2363,1147,1216,0500000US51101
5,1707,797,910,0500000US51101
6,777,342,435,0500000US51101
7,244,81,163,0500000US51101
0,10783,5083,5700,0500000US51103
1,1887,995,892,0500000US51103
2,2076,1001,1075,0500000US51103
3,1058,500,558,0500000US51103
4,1866,830,1036,0500000US51103
5,2009,944,1065,0500000US51103
6,1290,607,683,0500000US51103
7,597,206,391,0500000US51103
0,23541,12237,11304,0500000US51105
1,4803,2496,2307,0500000US51105
2,6988,4045,2943,0500000US51105
3,3205,1620,1585,0500000US51105
4,3519,1742,1777,0500000US51105
5,2948,1448,1500,0500000US51105
6,1623,711,912,0500000US51105
7,455,175,280,0500000US51105
0,406850,201469,205381,0500000US51107
1,124428,63180,61248,0500000US51107
2,138400,67737,70663,0500000US51107
3,63898,32454,31444,0500000US51107
4,42322,21336,20986,0500000US51107
5,22730,10440,12290,0500000US51107
6,10803,4681,6122,0500000US51107
7,4269,1641,2628,0500000US51107
0,36778,18169,18609,0500000US51109
1,8047,4066,3981,0500000US51109
2,10169,5057,5112,0500000US51109
3,5102,2510,2592,0500000US51109
4,6176,3047,3129,0500000US51109
5,4601,2270,2331,0500000US51109
6,2041,955,1086,0500000US51109
7,642,264,378,0500000US51109
0,12086,6400,5686,0500000US51111
1,2435,1274,1161,0500000US51111
2,3551,2114,1437,0500000US51111
3,1542,875,667,0500000US51111
4,1861,918,943,0500000US51111
5,1593,764,829,0500000US51111
6,824,367,457,0500000US51111
7,280,88,192,0500000US51111
0,13295,6416,6879,0500000US51113
1,2962,1460,1502,0500000US51113
2,3437,1684,1753,0500000US51113
3,1724,862,862,0500000US51113
4,2213,1059,1154,0500000US51113
5,1706,778,928,0500000US51113
6,915,440,475,0500000US51113
7,338,133,205,0500000US51113
0,8802,4235,4567,0500000US51115
1,1534,766,768,0500000US51115
2,1927,968,959,0500000US51115
3,1126,540,586,0500000US51115
4,1481,700,781,0500000US51115
5,1507,702,805,0500000US51115
6,926,438,488,0500000US51115
7,301,121,180,0500000US51115
0,30650,14885,15765,0500000US51117
1,6262,3176,3086,0500000US51117
2,7693,3946,3747,0500000US51117
3,3857,1872,1985,0500000US51117
4,4980,2376,2604,0500000US51117
5,4512,2127,2385,0500000US51117
6,2462,1074,1388,0500000US51117
7,884,314,570,0500000US51117
0,10769,5243,5526,0500000US51119
1,1940,989,951,0500000US51119
2,2306,1208,1098,0500000US51119
3,1264,608,656,0500000US51119
4,1906,895,1011,0500000US51119
5,1874,876,998,0500000US51119
6,1077,509,568,0500000US51119
7,402,158,244,0500000US51119
0,98985,51452,47533,0500000US51121
1,23725,12525,11200,0500000US51121
2,42613,23431,19182,0500000US51121
3,10186,5093,5093,0500000US51121
4,9986,4832,5154,0500000US51121
5,7235,3376,3859,0500000US51121
6,3729,1668,2061,0500000US51121
7,1511,527,984,0500000US51121
0,14836,7170,7666,0500000US51125
1,2905,1469,1436,0500000US51125
2,3555,1744,1811,0500000US51125
3,1847,908,939,0500000US51125
4,2476,1173,1303,0500000US51125
5,2539,1224,1315,0500000US51125
6,1166,542,624,0500000US51125
7,348,110,238,0500000US51125
0,22391,11450,10941,0500000US51127
1,4932,2562,2370,0500000US51127
2,6754,3582,3172,0500000US51127
3,3277,1692,1585,0500000US51127
4,3568,1758,1810,0500000US51127
5,2638,1292,1346,0500000US51127
6,957,472,485,0500000US51127
7,265,92,173,0500000US51127
0,11735,5603,6132,0500000US51131
1,2513,1327,1186,0500000US51131
2,2787,1412,1375,0500000US51131
3,1276,586,690,0500000US51131
4,2061,915,1146,0500000US51131
5,1771,828,943,0500000US51131
6,901,393,508,0500000US51131
7,426,142,284,0500000US51131
0,12147,5956,6191,0500000US51133
1,1938,1039,899,0500000US51133
2,2365,1172,1193,0500000US51133
3,1246,571,675,0500000US51133
4,2142,1019,1123,0500000US51133
5,2485,1157,1328,0500000US51133
6,1471,770,701,0500000US51133
7,500,228,272,0500000US51133
0,15420,8338,7082,0500000US51135
1,3244,1616,1628,0500000US51135
2,5049,3121,1928,0500000US51135
3,2046,1208,838,0500000US51135
4,2122,1076,1046,0500000US51135
5,1644,794,850,0500000US51135
6,948,390,558,0500000US51135
7,367,133,234,0500000US51135
0,36644,17877,18767,0500000US51137
1,8453,4257,4196,0500000US51137
2,10498,5284,5214,0500000US51137
3,4889,2412,2477,0500000US51137
4,5340,2586,2754,0500000US51137
5,4226,1893,2333,0500000US51137
6,2423,1124,1299,0500000US51137
7,815,321,494,0500000US51137
0,23933,11830,12103,0500000US51139
1,5183,2631,2552,0500000US51139
2,6630,3327,3303,0500000US51139
3,3373,1706,1667,0500000US51139
4,3634,1782,1852,0500000US51139
5,2900,1424,1476,0500000US51139
6,1669,761,908,0500000US51139
7,544,199,345,0500000US51139
0,17673,8730,8943,0500000US51141
1,3398,1733,1665,0500000US51141
2,4162,2110,2052,0500000US51141
3,2510,1299,1211,0500000US51141
4,2936,1443,1493,0500000US51141
5,2595,1255,1340,0500000US51141
6,1588,738,850,0500000US51141
7,484,152,332,0500000US51141
0,60949,30048,30901,0500000US51143
1,12803,6503,6300,0500000US51143
